account_id,tenant_id,industry,visits,spend,account_age_days,usage_frequency,support_tickets,renewal_days,last_activity_at,converted,opportunity_value,closed_at
acct_00282,tenant_023,retail,2,5407.7,940,49.1,0,145,2025-12-12,0,0.0,
acct_00283,tenant_024,retail,11,17472.17,566,70.7,1,186,2025-12-14,0,0.0,
acct_00284,tenant_025,healthcare,8,4082.5,153,54.5,0,291,2025-12-25,0,0.0,
acct_00285,tenant_026,manufacturing,5,11839.42,157,46.6,0,267,2025-12-17,0,0.0,
acct_00286,tenant_027,retail,6,5348.1,1214,24.4,3,320,2025-12-07,0,0.0,
acct_00287,tenant_028,manufacturing,4,5279.78,237,15.8,1,96,2025-12-31,0,0.0,
acct_00288,tenant_029,healthcare,3,3422.7,223,44.8,0,212,2025-12-16,0,0.0,
acct_00289,tenant_030,manufacturing,10,18708.74,577,67.4,0,321,2025-12-17,1,23833.41,2026-02-21
acct_00290,tenant_031,finance,7,10640.46,182,35.4,1,44,2025-12-22,0,0.0,
acct_00291,tenant_032,manufacturing,8,5663.43,147,70.4,3,71,2025-12-30,1,3464.77,2026-01-13
acct_00292,tenant_033,manufacturing,7,1994.62,189,25.5,1,202,2026-01-01,0,0.0,
acct_00293,tenant_034,finance,7,1914.05,758,14.8,4,235,2025-12-31,0,0.0,
acct_00294,tenant_035,healthcare,2,12685.56,1257,36.8,2,293,2025-12-12,0,0.0,
acct_00295,tenant_036,manufacturing,4,5185.95,384,29.6,3,362,2025-12-25,0,0.0,
acct_00296,tenant_000,manufacturing,2,5430.21,1008,8.7,1,289,2025-12-23,0,0.0,
acct_00297,tenant_001,healthcare,8,20707.33,113,45.4,1,301,2025-12-07,0,0.0,
acct_00298,tenant_002,retail,6,5085.86,193,39.2,0,20,2025-12-18,0,0.0,
acct_00299,tenant_003,saas,12,3110.48,135,70.7,1,101,2025-12-20,0,0.0,
acct_00300,tenant_004,saas,5,1683.47,497,24.2,2,17,2025-12-31,1,1196.64,2026-02-04
acct_00301,tenant_005,healthcare,6,8036.64,366,44.1,1,355,2025-12-21,1,12440.59,2026-01-12
acct_00302,tenant_006,finance,18,7482.02,309,78.2,2,35,2025-12-28,1,9336.24,2026-01-11
acct_00303,tenant_007,saas,20,48141.35,221,84.3,0,210,2025-12-18,1,73007.38,2026-02-21
acct_00304,tenant_008,finance,8,8119.24,267,25.6,2,217,2025-12-19,0,0.0,
acct_00305,tenant_009,saas,4,1204.23,190,0.0,3,97,2025-12-25,0,0.0,
acct_00306,tenant_010,saas,9,5902.58,231,44.1,3,293,2025-12-22,0,0.0,
acct_00307,tenant_011,manufacturing,2,1556.52,86,25.9,0,69,2025-12-09,0,0.0,
acct_00308,tenant_012,retail,17,28020.28,230,90.0,1,189,2025-12-26,0,0.0,
acct_00309,tenant_013,manufacturing,12,11283.31,286,81.1,1,137,2025-12-28,1,7428.22,2026-03-23
acct_00310,tenant_014,finance,6,8536.57,138,22.7,1,280,2025-12-19,0,0.0,
acct_00311,tenant_015,healthcare,4,1922.76,171,37.2,1,148,2025-12-08,0,0.0,
acct_00312,tenant_016,healthcare,7,2279.84,324,28.9,4,206,2025-12-16,0,0.0,
acct_00313,tenant_017,manufacturing,7,19207.04,862,62.0,1,324,2026-01-03,0,0.0,
acct_00314,tenant_018,manufacturing,6,2221.82,185,36.3,1,90,2025-12-15,0,0.0,
acct_00315,tenant_019,manufacturing,19,42760.15,567,100.0,0,105,2025-12-10,1,66243.9,2026-03-18
acct_00316,tenant_020,finance,3,2931.75,379,26.4,8,282,2025-12-07,0,0.0,
acct_00317,tenant_021,retail,4,1474.1,79,19.5,2,115,2026-01-03,0,0.0,
acct_00318,tenant_022,healthcare,5,3787.09,81,38.3,1,324,2026-01-02,0,0.0,
acct_00319,tenant_023,saas,2,1698.61,62,17.0,1,320,2025-12-23,0,0.0,
acct_00320,tenant_024,manufacturing,16,18439.87,629,84.7,1,100,2025-12-10,1,32686.42,2026-02-21
acct_00321,tenant_025,saas,20,8924.05,180,79.5,0,274,2025-12-19,1,15130.01,2026-02-25
acct_00322,tenant_026,retail,15,15430.09,272,91.0,3,61,2025-12-25,0,0.0,
acct_00323,tenant_027,finance,9,10019.88,230,34.8,1,46,2025-12-22,0,0.0,
acct_00324,tenant_028,finance,9,22428.67,84,78.5,1,263,2026-01-04,0,0.0,
acct_00325,tenant_029,manufacturing,6,13152.47,733,37.1,3,229,2026-01-02,0,0.0,
acct_00326,tenant_030,saas,9,14579.21,700,52.1,2,158,2025-12-10,0,0.0,
acct_00327,tenant_031,healthcare,7,2693.91,150,42.0,1,63,2025-12-13,0,0.0,
acct_00328,tenant_032,healthcare,16,3641.09,328,55.9,1,249,2025-12-19,0,0.0,
acct_00329,tenant_033,saas,7,9875.35,92,48.3,2,30,2025-12-27,1,12416.29,2026-04-01
acct_00330,tenant_034,saas,6,1948.08,194,19.6,0,71,2025-12-27,0,0.0,
acct_00331,tenant_035,manufacturing,7,6102.0,171,49.7,2,58,2025-12-15,0,0.0,
acct_00332,tenant_036,manufacturing,9,1843.44,34,32.3,0,29,2025-12-15,0,0.0,
acct_00333,tenant_000,manufacturing,1,1730.84,409,6.6,8,139,2026-01-03,0,0.0,
acct_00334,tenant_001,manufacturing,17,14406.76,104,73.9,0,185,2025-12-11,0,0.0,
acct_00335,tenant_002,finance,7,3959.51,81,56.5,1,213,2026-01-01,0,0.0,
acct_00336,tenant_003,manufacturing,9,8036.1,233,23.4,3,277,2025-12-11,0,0.0,
acct_00337,tenant_004,saas,20,23246.08,216,76.3,0,242,2025-12-18,1,34641.51,2026-04-04
acct_00338,tenant_005,healthcare,8,6570.22,156,54.7,1,258,2025-12-14,0,0.0,
acct_00339,tenant_006,healthcare,3,3584.34,171,63.2,1,266,2025-12-16,0,0.0,
acct_00340,tenant_007,retail,23,22505.96,1093,89.2,0,267,2025-12-15,1,27712.0,2026-03-27
acct_00341,tenant_008,retail,1,1744.24,1145,13.3,0,312,2025-12-23,0,0.0,
acct_00342,tenant_009,finance,10,9285.04,211,32.5,1,233,2025-12-09,1,5082.25,2026-01-27
acct_00343,tenant_010,saas,4,3819.97,191,46.9,3,348,2025-12-08,0,0.0,
acct_00344,tenant_011,healthcare,12,6975.19,400,55.5,0,49,2025-12-08,0,0.0,
acct_00345,tenant_012,retail,9,2661.77,138,38.9,0,333,2025-12-12,0,0.0,
acct_00346,tenant_013,finance,2,5785.92,244,0.0,5,110,2026-01-04,0,0.0,
acct_00347,tenant_014,finance,17,13055.62,133,72.7,0,167,2025-12-16,1,8875.25,2026-02-15
acct_00348,tenant_015,manufacturing,2,1028.65,105,0.0,3,300,2026-01-01,0,0.0,
acct_00349,tenant_016,retail,13,2749.13,254,57.8,2,238,2025-12-16,0,0.0,
acct_00350,tenant_017,healthcare,10,7534.86,113,65.0,0,107,2026-01-04,0,0.0,
acct_00351,tenant_018,healthcare,9,7612.67,1162,18.2,2,150,2025-12-29,0,0.0,
acct_00352,tenant_019,retail,3,3002.07,108,24.1,0,62,2026-01-01,0,0.0,
acct_00353,tenant_020,manufacturing,5,10143.2,256,53.8,1,158,2025-12-23,0,0.0,
acct_00354,tenant_021,finance,7,12005.03,584,62.1,0,299,2025-12-22,0,0.0,
acct_00355,tenant_022,manufacturing,13,3618.91,241,57.5,1,111,2025-12-23,0,0.0,
acct_00356,tenant_023,retail,5,6873.74,580,47.1,2,139,2025-12-18,1,5866.33,2026-03-27
acct_00357,tenant_024,healthcare,7,14183.76,427,59.0,1,171,2025-12-28,1,60518.37,2026-01-22
acct_00358,tenant_025,manufacturing,1,1726.54,235,11.5,4,195,2025-12-11,0,0.0,
acct_00359,tenant_026,finance,8,8510.9,246,56.7,2,26,2025-12-28,1,6961.11,2026-02-01
acct_00360,tenant_027,saas,3,3115.45,118,8.2,4,257,2025-12-26,0,0.0,
acct_00361,tenant_028,saas,5,6662.72,328,24.2,4,136,2025-12-26,0,0.0,
acct_00362,tenant_029,healthcare,11,12842.61,168,78.6,0,265,2025-12-23,1,13968.51,2026-01-21
acct_00363,tenant_030,healthcare,12,4101.63,91,55.7,1,149,2025-12-10,0,0.0,
acct_00364,tenant_031,saas,7,1821.2,76,43.1,2,197,2025-12-18,0,0.0,
acct_00365,tenant_032,healthcare,1,1060.59,266,0.0,4,140,2025-12-09,0,0.0,
acct_00366,tenant_033,healthcare,7,6534.3,422,39.8,1,308,2025-12-22,0,0.0,
acct_00367,tenant_034,finance,14,16382.43,419,68.3,0,45,2025-12-10,0,0.0,
acct_00368,tenant_035,manufacturing,12,19938.76,1416,61.1,1,15,2025-12-20,1,15493.32,2026-01-07
acct_00369,tenant_036,healthcare,12,15777.22,214,73.9,2,27,2025-12-12,1,20583.04,2026-02-04
acct_00370,tenant_000,retail,7,5283.06,272,58.7,0,296,2025-12-25,0,0.0,
acct_00371,tenant_001,manufacturing,11,15624.23,249,65.2,2,178,2025-12-14,0,0.0,
acct_00372,tenant_002,finance,0,4669.26,159,12.3,3,341,2025-12-22,0,0.0,
acct_00373,tenant_003,manufacturing,6,3271.21,86,40.7,0,77,2025-12-21,1,5260.84,2026-03-01
acct_00374,tenant_004,retail,13,5521.83,550,88.4,0,198,2025-12-18,1,6523.98,2026-02-24
acct_00375,tenant_005,manufacturing,28,30245.24,337,94.8,0,360,2025-12-28,1,34507.9,2026-02-06
acct_00376,tenant_006,finance,4,8020.94,456,15.4,4,105,2025-12-28,0,0.0,
acct_00377,tenant_007,saas,5,20482.54,291,66.1,0,104,2026-01-04,1,13848.51,2026-04-04
acct_00378,tenant_008,retail,0,543.38,120,0.0,1,92,2025-12-20,0,0.0,
acct_00379,tenant_009,saas,9,38768.38,167,77.8,1,295,2025-12-26,0,0.0,
acct_00380,tenant_010,retail,15,10446.8,209,71.4,1,77,2025-12-25,0,0.0,
acct_00381,tenant_011,manufacturing,5,2391.18,255,54.6,1,72,2025-12-11,0,0.0,
acct_00382,tenant_012,finance,9,4875.15,592,46.5,1,203,2025-12-26,0,0.0,
acct_00383,tenant_013,retail,2,1651.17,93,8.1,4,1,2025-12-17,0,0.0,
acct_00384,tenant_014,manufacturing,10,2321.36,123,63.9,0,334,2025-12-28,0,0.0,
acct_00385,tenant_015,finance,14,13619.71,340,78.0,0,117,2025-12-14,1,32192.66,2026-03-03
acct_00386,tenant_016,finance,8,7342.32,440,42.0,3,128,2025-12-16,0,0.0,
acct_00387,tenant_017,healthcare,12,14338.56,471,60.8,0,181,2025-12-09,0,0.0,
acct_00388,tenant_018,retail,2,2511.88,796,44.8,2,134,2025-12-14,0,0.0,
acct_00389,tenant_019,saas,7,7299.51,141,41.8,1,342,2025-12-18,0,0.0,
acct_00390,tenant_020,saas,12,7854.3,573,33.6,5,244,2025-12-18,0,0.0,
acct_00391,tenant_021,finance,9,4755.1,27,48.5,1,154,2025-12-24,0,0.0,
acct_00392,tenant_022,finance,6,2165.58,104,25.8,1,181,2025-12-20,0,0.0,
acct_00393,tenant_023,healthcare,12,25503.79,186,85.7,0,338,2025-12-31,1,25614.33,2026-02-14
acct_00394,tenant_024,retail,9,4827.73,286,48.3,1,199,2025-12-12,0,0.0,
acct_00395,tenant_025,saas,7,5529.26,499,35.2,0,305,2025-12-25,0,0.0,
acct_00396,tenant_026,saas,8,6066.97,427,38.8,0,13,2025-12-14,0,0.0,
acct_00397,tenant_027,retail,13,9746.51,700,56.2,1,207,2026-01-01,0,0.0,
acct_00398,tenant_028,manufacturing,3,4594.53,782,37.9,1,305,2025-12-27,0,0.0,
acct_00399,tenant_029,retail,9,6521.21,72,49.0,0,241,2026-01-01,0,0.0,
acct_00400,tenant_030,finance,7,3309.63,123,33.6,3,181,2025-12-26,0,0.0,
acct_00401,tenant_031,retail,4,2284.2,56,43.4,0,191,2025-12-19,0,0.0,
acct_00402,tenant_032,finance,7,19438.11,127,65.5,0,329,2025-12-12,0,0.0,
acct_00403,tenant_033,saas,4,12717.53,477,61.8,1,254,2025-12-18,1,9387.67,2026-03-02
acct_00404,tenant_034,retail,3,2538.93,710,33.2,3,122,2025-12-24,0,0.0,
acct_00405,tenant_035,saas,3,10534.76,742,53.6,1,115,2025-12-12,0,0.0,
acct_00406,tenant_036,saas,4,10367.1,202,58.2,1,113,2026-01-01,1,18203.23,2026-02-06
acct_00407,tenant_000,retail,11,1176.13,168,42.5,1,195,2025-12-14,0,0.0,
acct_00408,tenant_001,retail,6,2372.7,121,39.7,0,260,2025-12-17,0,0.0,
acct_00409,tenant_002,saas,2,3226.74,144,30.9,2,283,2025-12-28,0,0.0,
acct_00410,tenant_003,manufacturing,15,5584.61,353,54.3,2,185,2025-12-08,0,0.0,
acct_00411,tenant_004,healthcare,21,9615.28,85,85.0,0,36,2025-12-22,1,38052.56,2026-03-29
acct_00412,tenant_005,retail,18,17902.62,525,75.1,0,1,2025-12-25,0,0.0,
acct_00413,tenant_006,finance,4,7186.06,530,49.0,1,352,2025-12-09,0,0.0,
acct_00414,tenant_007,saas,13,4879.98,291,69.1,2,253,2026-01-01,0,0.0,
acct_00415,tenant_008,healthcare,3,6047.92,731,16.9,2,133,2025-12-14,0,0.0,
acct_00416,tenant_009,manufacturing,7,3917.33,197,8.9,2,164,2025-12-20,0,0.0,
acct_00417,tenant_010,saas,14,16623.48,347,86.8,0,47,2025-12-08,1,44319.04,2026-03-27
acct_00418,tenant_011,finance,8,24560.29,311,63.4,1,234,2025-12-20,0,0.0,
acct_00419,tenant_012,saas,17,10861.77,391,71.0,0,64,2025-12-22,1,15561.54,2026-03-28
acct_00420,tenant_013,saas,5,6394.86,576,36.8,1,337,2025-12-25,0,0.0,
acct_00421,tenant_014,retail,6,7899.88,173,63.0,3,307,2025-12-30,0,0.0,
acct_00422,tenant_015,manufacturing,6,7514.92,160,72.7,1,27,2025-12-14,1,15797.3,2026-03-22
acct_00423,tenant_016,retail,16,2186.2,82,52.0,1,275,2025-12-09,0,0.0,
acct_00424,tenant_017,retail,5,1635.42,178,24.3,1,126,2025-12-12,0,0.0,
acct_00425,tenant_018,saas,2,5545.06,528,17.1,0,208,2025-12-07,0,0.0,
acct_00426,tenant_019,saas,9,14410.76,159,75.2,0,108,2026-01-03,1,24163.41,2026-01-31
acct_00427,tenant_020,saas,10,4535.1,70,40.3,5,304,2025-12-22,0,0.0,
acct_00428,tenant_021,manufacturing,6,2525.42,82,30.7,2,196,2025-12-19,0,0.0,
acct_00429,tenant_022,healthcare,24,11683.7,292,71.8,0,133,2025-12-11,0,0.0,
acct_00430,tenant_023,healthcare,4,2693.09,341,19.2,0,98,2025-12-15,0,0.0,
acct_00431,tenant_024,saas,9,8605.07,243,42.4,1,206,2025-12-20,0,0.0,
acct_00432,tenant_025,manufacturing,3,4762.73,253,34.2,1,342,2025-12-21,0,0.0,
acct_00433,tenant_026,manufacturing,15,13292.52,305,58.8,0,175,2026-01-04,1,10925.79,2026-01-10
acct_00434,tenant_027,saas,10,8022.71,355,33.6,3,94,2025-12-18,0,0.0,
acct_00435,tenant_028,saas,11,13867.46,316,47.7,1,12,2026-01-02,0,0.0,
acct_00436,tenant_029,healthcare,2,2768.9,561,25.1,3,81,2025-12-19,0,0.0,
acct_00437,tenant_030,healthcare,10,8723.57,354,66.1,1,203,2025-12-24,0,0.0,
acct_00438,tenant_031,manufacturing,5,12924.2,967,50.0,1,181,2025-12-18,0,0.0,
acct_00439,tenant_032,saas,8,15897.28,186,61.2,2,338,2025-12-11,0,0.0,
acct_00440,tenant_033,saas,29,36463.63,68,81.0,0,286,2025-12-25,1,30705.92,2026-02-07
acct_00441,tenant_034,saas,2,4408.3,654,49.1,4,190,2026-01-04,1,4492.18,2026-02-15
acct_00442,tenant_035,finance,15,16734.02,397,70.3,2,9,2025-12-07,1,44014.01,2026-03-21
acct_00443,tenant_036,manufacturing,15,11768.49,298,67.7,0,286,2025-12-11,1,20016.88,2026-02-24
acct_00444,tenant_000,manufacturing,6,12931.34,135,81.5,0,15,2025-12-24,1,8156.03,2026-03-14
acct_00445,tenant_001,healthcare,4,23450.93,673,41.4,2,42,2025-12-23,0,0.0,
acct_00446,tenant_002,saas,12,37938.3,352,56.2,0,36,2025-12-25,1,30990.83,2026-02-04
acct_00447,tenant_003,retail,8,3754.23,677,57.3,3,204,2025-12-19,1,6656.82,2026-01-14
acct_00448,tenant_004,healthcare,33,14576.96,187,77.1,0,7,2025-12-24,1,22327.95,2026-02-02
acct_00449,tenant_005,finance,9,14466.95,194,35.1,2,322,2026-01-02,0,0.0,
acct_00450,tenant_006,saas,4,12480.51,435,41.3,0,329,2025-12-25,0,0.0,
acct_00451,tenant_007,manufacturing,8,16500.0,611,50.3,1,3,2025-12-28,0,0.0,
acct_00452,tenant_008,saas,13,25737.9,225,86.7,0,184,2025-12-18,1,16850.68,2026-03-01
acct_00453,tenant_009,finance,6,9936.0,394,42.0,1,205,2025-12-24,1,16433.28,2026-01-10
acct_00454,tenant_010,retail,9,17537.13,2000,65.5,2,269,2025-12-14,1,15271.36,2026-02-19
acct_00455,tenant_011,healthcare,10,6109.91,139,73.9,1,272,2025-12-20,0,0.0,
acct_00456,tenant_012,manufacturing,6,9869.65,2000,29.7,1,309,2025-12-26,0,0.0,
acct_00457,tenant_013,saas,9,12508.83,86,60.5,2,142,2026-01-01,1,10864.01,2026-02-06
acct_00458,tenant_014,manufacturing,5,2378.72,197,38.3,0,43,2025-12-13,0,0.0,
acct_00459,tenant_015,finance,8,15195.19,95,44.5,1,309,2025-12-24,0,0.0,
acct_00460,tenant_016,healthcare,12,4708.38,108,67.1,0,348,2025-12-10,0,0.0,
acct_00461,tenant_017,manufacturing,17,5049.32,121,52.7,1,360,2025-12-25,0,0.0,
acct_00462,tenant_018,manufacturing,10,7338.97,506,55.5,0,98,2025-12-26,1,8295.89,2026-01-25
acct_00463,tenant_019,manufacturing,5,4341.88,229,50.5,2,202,2025-12-28,0,0.0,
acct_00464,tenant_020,saas,9,5875.18,105,61.6,1,109,2025-12-12,0,0.0,
acct_00465,tenant_021,retail,6,2726.94,245,30.8,0,260,2026-01-04,0,0.0,
acct_00466,tenant_022,manufacturing,23,9415.22,101,100.0,0,63,2025-12-26,1,7967.25,2026-03-28
acct_00467,tenant_023,finance,24,57414.84,835,100.0,0,277,2026-01-02,1,114574.27,2026-02-14
acct_00468,tenant_024,saas,9,10281.92,224,45.3,1,45,2025-12-17,0,0.0,
acct_00469,tenant_025,manufacturing,12,3541.44,177,68.8,0,280,2025-12-26,1,3143.12,2026-02-27
acct_00470,tenant_026,finance,7,10772.1,888,32.4,3,306,2025-12-29,0,0.0,
acct_00471,tenant_027,saas,6,2588.8,250,0.0,7,330,2026-01-02,0,0.0,
acct_00472,tenant_028,healthcare,2,3189.15,86,16.8,3,26,2025-12-18,0,0.0,
acct_00473,tenant_029,saas,7,15967.31,568,59.6,1,101,2025-12-17,1,18499.65,2026-03-19
acct_00474,tenant_030,retail,7,6798.72,523,55.8,1,191,2025-12-14,0,0.0,
acct_00475,tenant_031,finance,6,12170.52,583,54.3,1,224,2025-12-19,0,0.0,
acct_00476,tenant_032,finance,15,8682.08,144,61.3,1,22,2025-12-19,0,0.0,
acct_00477,tenant_033,saas,7,2633.65,280,31.6,2,166,2025-12-27,0,0.0,
acct_00478,tenant_034,saas,1,3356.16,439,15.1,0,307,2025-12-09,1,2878.31,2026-01-31
acct_00479,tenant_035,saas,10,23067.61,1512,44.6,0,215,2025-12-27,1,36897.26,2026-02-09
acct_00480,tenant_036,manufacturing,17,10297.58,16,91.3,0,191,2025-12-18,0,0.0,
acct_00481,tenant_000,healthcare,8,9915.9,1187,60.4,0,291,2025-12-27,0,0.0,
acct_00482,tenant_001,retail,21,8772.84,339,80.2,1,167,2026-01-01,1,5895.71,2026-03-04
acct_00483,tenant_002,healthcare,6,23268.94,322,50.6,1,285,2025-12-31,0,0.0,
acct_00484,tenant_003,saas,12,33042.51,266,49.6,0,30,2025-12-31,1,53402.48,2026-03-09
acct_00485,tenant_004,healthcare,6,4178.63,102,49.4,0,341,2025-12-14,0,0.0,
acct_00486,tenant_005,saas,9,7905.55,123,57.2,1,329,2025-12-27,1,6744.12,2026-02-02
acct_00487,tenant_006,healthcare,7,39477.38,306,74.8,2,228,2025-12-26,0,0.0,
acct_00488,tenant_007,retail,26,43073.85,396,100.0,0,195,2026-01-04,1,28140.28,2026-01-26
acct_00489,tenant_008,manufacturing,3,1954.75,266,12.1,6,346,2025-12-21,0,0.0,
acct_00490,tenant_009,saas,7,5329.83,422,27.8,2,44,2025-12-27,1,17220.51,2026-01-14
acct_00491,tenant_010,saas,5,8875.72,523,32.0,6,283,2025-12-09,0,0.0,
acct_00492,tenant_011,retail,4,1569.98,263,42.9,2,220,2026-01-03,0,0.0,
acct_00493,tenant_012,healthcare,6,10196.97,340,56.2,1,192,2026-01-05,0,0.0,
acct_00494,tenant_013,retail,9,11748.93,563,52.9,1,58,2025-12-16,1,17051.31,2026-04-04
acct_00495,tenant_014,healthcare,20,10724.89,266,72.4,1,332,2025-12-15,1,12088.69,2026-03-06
acct_00496,tenant_015,retail,9,3141.58,1554,47.0,0,256,2025-12-26,1,2908.5,2026-03-19
acct_00497,tenant_016,saas,2,3206.79,495,13.4,4,246,2025-12-08,0,0.0,
acct_00498,tenant_017,finance,4,7420.31,141,67.5,0,6,2025-12-11,1,3616.67,2026-02-13
acct_00499,tenant_018,retail,8,2769.5,381,38.0,0,220,2025-12-13,0,0.0,
acct_00500,tenant_019,manufacturing,8,10409.55,124,43.9,1,225,2026-01-05,0,0.0,
acct_00501,tenant_020,finance,5,23429.73,855,44.3,1,170,2025-12-14,1,43177.99,2026-03-05
acct_00502,tenant_021,saas,8,28506.79,1067,69.8,1,115,2026-01-05,1,18049.72,2026-03-06
acct_00503,tenant_022,healthcare,19,59939.32,1314,75.3,0,154,2025-12-18,1,204410.08,2026-04-02
acct_00504,tenant_023,finance,6,9781.81,404,67.5,0,153,2025-12-13,1,9469.09,2026-03-11
acct_00505,tenant_024,healthcare,4,2737.05,78,22.9,1,212,2025-12-15,0,0.0,
acct_00506,tenant_025,healthcare,5,763.43,163,39.9,4,202,2025-12-29,0,0.0,
acct_00507,tenant_026,manufacturing,4,1913.33,199,46.4,0,132,2025-12-08,0,0.0,
acct_00508,tenant_027,saas,15,15186.08,363,66.1,0,277,2025-12-16,1,15209.67,2026-02-20
acct_00509,tenant_028,healthcare,10,2845.25,291,18.8,3,75,2025-12-25,0,0.0,
acct_00510,tenant_029,manufacturing,1,1516.84,140,0.0,1,270,2025-12-30,0,0.0,
acct_00511,tenant_030,finance,15,34175.25,201,80.8,0,316,2025-12-25,1,51232.86,2026-02-28
acct_00512,tenant_031,saas,9,7624.43,113,59.4,1,123,2025-12-21,0,0.0,
acct_00513,tenant_032,saas,8,16698.18,608,50.8,1,283,2025-12-08,0,0.0,
acct_00514,tenant_033,retail,11,10461.89,363,64.3,1,36,2025-12-25,0,0.0,
acct_00515,tenant_034,finance,6,5873.72,311,52.8,4,29,2025-12-25,0,0.0,
acct_00516,tenant_035,retail,7,2960.62,223,61.3,2,13,2025-12-10,0,0.0,
acct_00517,tenant_036,manufacturing,4,4149.48,266,18.6,2,276,2025-12-08,0,0.0,
acct_00518,tenant_000,saas,1,1663.67,362,15.1,4,243,2025-12-23,0,0.0,
acct_00519,tenant_001,retail,5,7791.8,188,44.9,0,88,2025-12-31,0,0.0,
acct_00520,tenant_002,finance,10,15047.62,1714,31.9,4,315,2025-12-28,0,0.0,
acct_00521,tenant_003,retail,2,1344.2,133,5.1,7,14,2025-12-23,0,0.0,
acct_00522,tenant_004,manufacturing,3,3519.79,328,28.9,4,57,2025-12-09,0,0.0,
acct_00523,tenant_005,finance,5,5183.8,122,49.4,0,203,2025-12-17,0,0.0,
acct_00524,tenant_006,finance,2,4052.71,536,0.0,2,185,2025-12-19,0,0.0,
acct_00525,tenant_007,retail,4,8621.26,379,55.6,1,316,2026-01-05,0,0.0,
acct_00526,tenant_008,retail,5,6187.33,241,23.7,2,90,2025-12-08,0,0.0,
acct_00527,tenant_009,finance,16,18220.13,232,76.9,0,231,2025-12-22,1,19943.36,2026-02-26
acct_00528,tenant_010,manufacturing,3,6390.67,153,27.7,3,305,2025-12-08,0,0.0,
acct_00529,tenant_011,manufacturing,17,14041.0,589,84.1,0,42,2025-12-16,1,12610.38,2026-01-29
acct_00530,tenant_012,saas,3,3665.6,243,39.3,1,125,2026-01-03,0,0.0,
acct_00531,tenant_013,manufacturing,9,25001.5,732,58.5,1,62,2025-12-22,0,0.0,
acct_00532,tenant_014,healthcare,15,19768.24,408,76.6,0,267,2025-12-27,1,39671.69,2026-03-27
acct_00533,tenant_015,saas,9,8460.69,361,63.5,0,7,2025-12-20,1,4746.47,2026-03-28
acct_00534,tenant_016,manufacturing,2,5231.32,293,27.7,0,365,2025-12-29,0,0.0,
acct_00535,tenant_017,retail,4,8988.47,546,32.3,3,319,2025-12-21,0,0.0,
acct_00536,tenant_018,saas,7,21420.94,295,41.4,0,62,2025-12-09,1,19760.27,2026-01-06
acct_00537,tenant_019,saas,7,4426.15,331,34.2,1,336,2025-12-28,0,0.0,
acct_00538,tenant_020,healthcare,11,36040.03,793,58.9,2,347,2026-01-05,0,0.0,
acct_00539,tenant_021,saas,10,7977.33,134,84.7,0,19,2025-12-09,1,5137.97,2026-01-13
acct_00540,tenant_022,retail,3,5489.85,1070,14.7,1,352,2025-12-26,0,0.0,
acct_00541,tenant_023,saas,12,53593.56,1097,62.4,0,72,2025-12-24,1,96809.55,2026-02-23
acct_00542,tenant_024,retail,8,5719.82,258,67.8,0,354,2025-12-30,1,6415.04,2026-02-21
acct_00543,tenant_025,finance,8,24443.57,1070,74.8,0,44,2025-12-09,1,39096.88,2026-02-16
acct_00544,tenant_026,saas,4,2551.54,195,28.5,1,111,2025-12-24,0,0.0,
acct_00545,tenant_027,retail,5,1513.69,399,52.8,0,242,2026-01-01,0,0.0,
acct_00546,tenant_028,saas,12,20703.14,641,72.1,4,338,2025-12-11,0,0.0,
acct_00547,tenant_029,retail,12,4493.12,154,65.7,1,34,2025-12-21,0,0.0,
acct_00548,tenant_030,retail,23,15481.28,404,74.6,0,143,2025-12-08,1,11101.54,2026-03-16
acct_00549,tenant_031,retail,2,1656.13,592,29.4,2,336,2025-12-25,0,0.0,
acct_00550,tenant_032,finance,11,9486.63,214,62.3,0,289,2025-12-09,1,7985.06,2026-03-20
acct_00551,tenant_033,saas,11,2949.7,267,55.2,0,4,2025-12-20,1,2902.1,2026-02-02
acct_00552,tenant_034,finance,4,5487.76,152,37.7,0,361,2025-12-21,0,0.0,
acct_00553,tenant_035,saas,6,3337.18,336,20.7,1,236,2026-01-04,0,0.0,
acct_00554,tenant_036,saas,12,18021.33,307,80.2,0,339,2025-12-17,1,12815.5,2026-01-29
acct_00555,tenant_000,finance,7,16304.98,695,68.3,0,359,2025-12-22,1,10658.5,2026-03-01
acct_00556,tenant_001,saas,9,12619.23,366,44.1,3,335,2025-12-23,1,9855.36,2026-02-05
acct_00557,tenant_002,finance,6,3373.08,141,54.5,2,265,2025-12-19,0,0.0,
acct_00558,tenant_003,finance,7,9721.29,797,44.7,0,13,2026-01-02,1,21781.84,2026-02-12
acct_00559,tenant_004,saas,7,6230.54,90,47.2,0,357,2025-12-14,0,0.0,
acct_00560,tenant_005,manufacturing,5,9750.68,617,28.6,0,4,2025-12-10,1,13274.1,2026-02-19
acct_00561,tenant_006,saas,12,7908.21,191,68.7,0,265,2025-12-31,1,6767.01,2026-02-26
acct_00562,tenant_007,retail,7,3802.05,182,43.3,0,174,2025-12-08,0,0.0,
acct_00563,tenant_008,retail,6,7906.73,168,43.5,2,274,2025-12-13,0,0.0,
acct_00564,tenant_009,manufacturing,10,15074.5,756,63.7,2,164,2025-12-07,1,15937.15,2026-01-31
